Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Num_of_Delayed_Payment,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Simulated_Credit_Score
20,891559364,Accountant,92047.08,7591.59,6,7,16,0,No Data,13,Standard,1296.64,28.77693774,355,0.0,59.28557023,Low_spent_Small_value_payments,782.5739728,629
20,891559364,Accountant,92047.08,7591.59,6,7,16,0,No Data,10,Standard,1296.64,40.75852164,356,0.0,59.28557023,High_spent_Large_value_payments,939.8734298,656
20,891559364,Accountant,92047.08,7591.59,6,7,16,0,No Data,11,Standard,1296.64,27.72764678,357,0.0,59.28557023,Low_spent_Large_value_payments,761.0743967,643
45,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,28.94089259,77,103.0375604,35.79356841,Low_spent_Medium_value_payments,211.9393246,300
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,27.86131019,78,103.0375604,35.79356841,Low_spent_Large_value_payments,353.5906322,301
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,27.88169704,79,103.0375604,35.79356841,High_spent_Large_value_payments,391.0073712,322
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,38.39455822,80,103.0375604,35.79356841,Low_spent_Small_value_payments,196.5826859,300
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,33.23978443,81,103.0375604,35.79356841,High_spent_Small_value_payments,292.7811904,320
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,26.87446741,82,103.0375604,35.79356841,Low_spent_Small_value_payments,204.5273897,306
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,24.2055332,83,103.0375604,35.79356841,Low_spent_Small_value_payments,85.90209493,309
46,928914452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",12,Standard,1283.37,27.93012371,84,103.0375604,35.79356841,Low_spent_Small_value_payments,117.0291074,307
26,84253745,Musician,97791.42,8079.285,6,6,12,0,No Data,8,Standard,107.41,25.71557884,326,0.0,77.60922834,Low_spent_Small_value_payments,646.6819806,626
26,84253745,Musician,97791.42,8079.285,6,6,12,0,No Data,8,Standard,107.41,28.71120252,327,0.0,77.60922834,Low_spent_Large_value_payments,755.2081803,625
26,84253745,Musician,97791.42,8079.285,6,6,12,0,No Data,7,Standard,107.41,34.92287233,328,0.0,77.60922834,High_spent_Medium_value_payments,881.6642742,647
26,84253745,Musician,97791.42,7449.469347,6,6,12,0,No Data,8,Standard,107.41,26.51363149,329,629.8156531,77.60922834,Low_spent_Medium_value_payments,588.68348,628
26,84253745,Musician,97791.42,7449.469347,6,6,12,0,No Data,8,Standard,107.41,38.64911431,330,629.8156531,77.60922834,High_spent_Large_value_payments,970.3192717,640
26,84253745,Musician,97791.42,7449.469347,6,6,12,0,No Data,8,Standard,107.41,44.67688859,331,629.8156531,77.60922834,High_spent_Large_value_payments,939.6245614,636
26,84253745,Musician,97791.42,7449.469347,6,6,12,0,No Data,8,Standard,107.41,28.80734982,332,629.8156531,77.60922834,High_spent_Medium_value_payments,334.3876987,649
26,84253745,Musician,97791.42,7449.469347,6,6,12,0,No Data,8,Standard,107.41,33.8944426,333,629.8156531,77.60922834,High_spent_Medium_value_payments,947.6102964,647
31,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",19,Bad,2430.21,29.93418573,218,49.57206224,44.50950985,Low_spent_Small_value_payments,312.4876886,412
31,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",18,Bad,2430.21,36.64120358,219,49.57206224,44.50950985,High_spent_Small_value_payments,306.3658914,433
31,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",19,Bad,2430.21,37.62486247,220,49.57206224,44.50950985,Low_spent_Large_value_payments,230.8455085,408
31,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",19,Bad,2430.21,28.87038692,221,49.57206224,44.50950985,High_spent_Small_value_payments,300.2360745,436
32,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",19,Bad,2430.21,28.05884596,222,49.57206224,44.50950985,Low_spent_Small_value_payments,218.6215536,418
32,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",17,Bad,2430.21,25.84779062,223,49.57206224,44.50950985,Low_spent_Large_value_payments,288.2166556,431
32,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",19,Bad,2430.21,25.84314494,224,49.57206224,44.50950985,Low_spent_Large_value_payments,250.6886146,422
32,68834394,Entrepreneur,19300.34,1512.361667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",19,Bad,2430.21,23.70919322,225,49.57206224,44.50950985,Low_spent_Medium_value_payments,263.4785537,425
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,12,Standard,881.4,26.08454275,231,0.0,43.31582446,High_spent_Medium_value_payments,382.6802729,506
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,14,Standard,881.4,25.66585678,232,0.0,43.31582446,High_spent_Large_value_payments,381.8960652,498
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,12,Standard,881.4,33.66946005,233,0.0,43.31582446,High_spent_Medium_value_payments,389.5081755,502
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,12,Standard,881.4,34.50370724,234,0.0,43.31582446,High_spent_Medium_value_payments,387.4351797,503
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,12,Standard,881.4,41.1763842,235,0.0,43.31582446,Low_spent_Small_value_payments,304.4825371,479
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,12,Standard,881.4,38.78807246,236,0.0,43.31582446,Low_spent_Small_value_payments,321.4463602,482
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,15,Standard,881.4,27.18248277,237,0.0,43.31582446,Low_spent_Medium_value_payments,278.19284,477
41,561609294,Musician,19514.88,1828.24,7,5,17,0,No Data,11,Standard,881.4,28.78188778,238,0.0,43.31582446,High_spent_Small_value_payments,343.6824585,517
41,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",21,Bad,1672.43,25.95127289,121,37.58807284,14.62273924,High_spent_Large_value_payments,295.2476463,309
41,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",18,Bad,1672.43,32.38559762,122,37.58807284,14.62273924,Low_spent_Small_value_payments,267.5084355,300
41,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",23,Bad,1672.43,23.73134791,123,37.58807284,14.62273924,Low_spent_Small_value_payments,267.9864136,300
41,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",20,Bad,1672.43,27.61417778,124,37.58807284,14.62273924,High_spent_Small_value_payments,283.0599697,316
41,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",21,Bad,1672.43,32.29348991,125,37.58807284,14.62273924,Low_spent_Small_value_payments,294.0391239,300
42,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",24,Bad,1672.43,25.10540255,126,37.58807284,14.62273924,Low_spent_Small_value_payments,285.9705245,300
42,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",21,Bad,1672.43,24.71382399,127,37.58807284,14.62273924,Low_spent_Small_value_payments,298.0066579,300
42,905507912,Media_Manager,10183.015,1074.584583,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",21,Bad,1672.43,36.83702882,128,37.58807284,14.62273924,Low_spent_Small_value_payments,288.7476381,300
19,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,8,Good,76.23,29.81589563,393,0.0,172.0328285,Low_spent_Large_value_payments,768.9823963,733
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,7,Good,76.23,28.10808629,394,0.0,172.0328285,Low_spent_Small_value_payments,370.1359732,739
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,6,Good,76.23,42.0704586,395,0.0,172.0328285,High_spent_Large_value_payments,955.3099215,755
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,7,Good,76.23,25.84254794,396,0.0,172.0328285,Low_spent_Large_value_payments,513.0553563,744
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,6,Good,76.23,28.82055378,397,0.0,172.0328285,High_spent_Medium_value_payments,791.7336146,768
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,6,Good,76.23,31.7276036,398,0.0,172.0328285,High_spent_Medium_value_payments,913.0316547,767
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,4,Good,76.23,43.66511841,399,0.0,172.0328285,High_spent_Large_value_payments,936.3073774,769
20,28164402,Entrepreneur,106733.13,8873.4275,4,4,1,0,No Data,6,Good,76.23,39.24363978,400,0.0,172.0328285,High_spent_Medium_value_payments,792.5790252,763
31,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",19,Standard,569.8,33.07588357,147,26.06034753,0.0,High_spent_Large_value_payments,284.2982045,375
31,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",18,Standard,569.8,38.15374126,148,26.06034753,0.0,Low_spent_Small_value_payments,238.9847429,357
31,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",16,Standard,569.8,23.17983274,149,26.06034753,0.0,Low_spent_Small_value_payments,310.1170529,381
32,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",18,Standard,569.8,28.81940706,150,26.06034753,0.0,Low_spent_Medium_value_payments,300.9941629,367
32,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",19,Standard,569.8,37.24021434,151,26.06034753,0.0,Low_spent_Small_value_payments,301.0607241,357
32,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",19,Standard,569.8,36.52748004,152,26.06034753,0.0,Low_spent_Small_value_payments,294.1352941,359
32,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",20,Standard,569.8,34.12530593,153,26.06034753,0.0,Low_spent_Medium_value_payments,275.2344649,357
32,706950150,Lawyer,12600.445,782.0370833,5,5,10,3,"Not Specified, Student Loan, and Student Loan",19,Standard,569.8,31.97887352,154,26.06034753,0.0,Low_spent_Small_value_payments,275.7697808,365
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",19,Bad,3532.83,32.32176946,147,200.4326134,159.136722,Low_spent_Small_value_payments,295.9538413,304
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",21,Bad,3532.83,37.87364187,147,200.4326134,159.136722,High_spent_Medium_value_payments,327.7866778,310
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",21,Bad,3532.83,37.81024309,148,200.4326134,159.136722,Low_spent_Small_value_payments,27.30187488,300
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",22,Bad,3532.83,32.56739684,149,200.4326134,159.136722,High_spent_Medium_value_payments,324.0195577,312
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",21,Bad,3532.83,37.28428974,150,200.4326134,159.136722,Low_spent_Small_value_payments,356.409901,300
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",21,Bad,3532.83,35.2573783,151,200.4326134,159.136722,Low_spent_Small_value_payments,27.30187488,300
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",21,Bad,3532.83,24.63149693,152,200.4326134,159.136722,Low_spent_Medium_value_payments,316.9280132,306
34,189095267,Mechanic,57983.12,4720.926667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",24,Bad,3532.83,24.7263513,153,200.4326134,159.136722,High_spent_Medium_value_payments,362.5233313,313
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,23.72318578,214,42.22199266,21.74553123,Low_spent_Small_value_payments,253.3256224,456
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,34.23585268,215,42.22199266,21.74553123,Low_spent_Large_value_payments,345.081577,449
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,22.80214523,216,42.22199266,21.74553123,Low_spent_Small_value_payments,337.5366617,459
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",12,Standard,614.6,37.06719824,217,42.22199266,21.74553123,Low_spent_Large_value_payments,337.8339084,459
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,29.33902944,218,42.22199266,21.74553123,Low_spent_Small_value_payments,292.2478133,457
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,30.44242522,219,42.22199266,21.74553123,High_spent_Large_value_payments,369.0713964,477
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,26.11024342,220,42.22199266,21.74553123,Low_spent_Small_value_payments,189.4935835,461
48,13390742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",14,Standard,614.6,35.34418762,221,42.22199266,21.74553123,High_spent_Large_value_payments,375.9632261,476
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",10,Standard,2686.81,39.28029559,164,185.1119826,50.45037518,Low_spent_Large_value_payments,106.5690601,390
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",9,Standard,2686.81,27.03684229,165,185.1119826,50.45037518,Low_spent_Large_value_payments,196.5585016,406
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",6,Standard,2686.81,29.01885043,166,185.1119826,50.45037518,High_spent_Medium_value_payments,274.0494813,441
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",7,Standard,2686.81,36.16398913,167,185.1119826,50.45037518,Low_spent_Large_value_payments,255.1642434,411
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",12,Standard,2686.81,33.84186604,168,185.1119826,50.45037518,Low_spent_Small_value_payments,44.56717524,389
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",12,Standard,2686.81,24.22255486,169,185.1119826,50.45037518,High_spent_Medium_value_payments,225.6921063,418
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",12,Standard,2686.81,35.11893274,170,185.1119826,50.45037518,Low_spent_Large_value_payments,150.5458134,390
30,467131148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",9,Standard,2686.81,36.82064895,171,185.1119826,50.45037518,High_spent_Small_value_payments,249.7218009,425
32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,Debt Consolidation Loan,8,Standard,1233.1,27.98070066,230,30.57608482,28.18714604,Low_spent_Small_value_payments,224.6403329,510
32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,Debt Consolidation Loan,8,Standard,1233.1,28.07129186,231,30.57608482,28.18714604,Low_spent_Small_value_payments,177.7239077,511
32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,Debt Consolidation Loan,8,Standard,1233.1,28.36116615,232,30.57608482,28.18714604,High_spent_Large_value_payments,521.133433,532
